159
1997 -0,0371995214296832
1998 -0,00907580709397081
1999 0,00649823754994675
2000 0,0130117542133996
2001 0,028505223337384
2002 -0,0254533768878553
2003 -0,00896061617027965
2004 -0,0209714509594046
2005 0,00579259964717675
2006 -0,0021912493689091
2007 0,0214558774807872
2008 -0,0415999662488077
2009 0,0128277464737055
2010 0,00471163481491479
2011 0,0474262280887359
2012 -0,00607772987722426
2013 0,00143515504535641
2014 0,024200171916576
2015 -0,0214333473617212
2016 0,00469787169082668
2017 -0,0129522607229919
2018 -0,0324779697850577
