127
1997 -0,0225623548415585
1998 0,0142891982876726
1999 -0,0049823680196322
2000 0,0528726349385306
2001 -0,0289593168817834
2002 0,0359054555773622
2003 -0,0370582179308669
2004 -0,0175683350471547
2005 -0,0042971921518155
2006 -0,00121021808117773
2007 -0,051600471422984
2008 -0,0149282035902732
2009 0,0434891528505427
2010 0,0512701225112602
2011 -0,0293720633638643
2012 0,00418084823573973
2013 0,0110002651731875
2014 -0,0132697654601484
2015 -0,0154472639333203
2016 -0,0359374516771265
2017 -0,00808891535298067
2018 0,0398971820442775
