Treated,Synthetic,Sample Mean
k98,8.898,8.8,8.206
k_p98,-3.879,-3.995,-4.711
GVA_Agr,0.159,0.104,0.124
GVA_Ind,0.247,0.252,0.268
GVA_Trade,0.178,0.197,0.22
GVA_Constr,0.072,0.068,0.068
GVA_FBS,0.193,0.191,0.154
h98_Trade,0.385,0.84,1.048
dwellings2000,11.306,11.516,11.829
urban,0.409,0.376,0.431
modern,0.131,0.129,0.088
av_age_ln,3.42,3.449,3.569
special.lnGDPpc_change.1998,-0.001,0.017,0.022
special.lnGDPpc_change.2003,0.045,0.046,0.058
special.lnGDPpc_change.2006,0.068,0.068,0.064
