185
1997 0,0102259496817177
1998 -0,00541606518053421
1999 0,0293606864913016
2000 0,0756098346847058
2001 0,0360227824534572
2002 0,0798745343951478
2003 -0,00877882884431724
2004 -0,000494727632428138
2005 0,0228511197986266
2006 0,0022405667326074
2007 -0,0784075974771658
2008 0,00796812034238602
2009 -0,014658233455441
2010 -0,0499490688680265
2011 -0,0246099174706991
2012 -0,00742832899608063
2013 -0,00745857850277313
2014 0,0185879960779626
2015 -0,041747185329875
2016 0,00564737509975816
2017 0,0340372623137998
2018 0,016053476003928
