304
1997 0,0233141395503988
1998 -0,0018275316516312
1999 0,00810685404312557
2000 -0,00287488294358647
2001 -0,0273476868801754
2002 0,0335539061797623
2003 0,0276248829227123
2004 -0,0134207242177971
2005 -0,0159173162992548
2006 0,0063154441374883
2007 0,0872065794927916
2008 -0,0476294744129946
2009 -0,000778472961598428
2010 0,141892269986228
2011 -0,0306298197300136
2012 -0,0296269124739897
2013 -0,0973092602231676
2014 0,0201944131894172
2015 0,0428226044735407
2016 -0,017934004154568
2017 -0,0122454075076273
2018 -0,0380778910543998
