Treated,Synthetic,Sample Mean
k98,7.984,8.549,8.211
k_p98,-4.947,-4.6,-4.706
GVA_Agr,0.098,0.042,0.124
GVA_Ind,0.219,0.247,0.268
GVA_Trade,0.289,0.288,0.22
GVA_Constr,0.07,0.077,0.068
GVA_FBS,0.145,0.148,0.154
h98_Trade,1.475,1.321,1.042
dwellings2000,11.675,11.991,11.828
urban,0.579,0.748,0.43
modern,0.063,0.082,0.088
av_age_ln,3.882,3.874,3.566
special.lnGDPpc_change.1998,0.036,0.046,0.022
special.lnGDPpc_change.2003,-0.005,0.018,0.058
special.lnGDPpc_change.2006,0.061,0.072,0.064
