Treated,Synthetic,Sample Mean
k98,7.523,7.513,8.213
k_p98,-4.451,-4.54,-4.708
GVA_Agr,0.069,0.112,0.124
GVA_Ind,0.087,0.12,0.269
GVA_Trade,0.228,0.219,0.22
GVA_Constr,0.075,0.081,0.068
GVA_FBS,0.305,0.255,0.153
h98_Trade,2.218,1.88,1.038
dwellings2000,11.469,11.263,11.829
urban,0.339,0.304,0.431
modern,0.172,0.138,0.087
av_age_ln,3.388,3.444,3.569
special.lnGDPpc_change.1998,0.04,0.057,0.022
special.lnGDPpc_change.2003,0.162,0.107,0.057
special.lnGDPpc_change.2006,0.005,0.046,0.065
