192
1997 -0,0126944683935306
1998 0,00018611079780096
1999 0,0112803103088095
2000 -0,0438358439532336
2001 0,00182562489965582
2002 -0,00595592331967791
2003 0,000358681741089578
2004 -0,0639823902405523
2005 -0,0433774515126137
2006 -0,0134298048678833
2007 -0,0266870692891564
2008 0,0329028913866241
2009 -0,00262544149821431
2010 0,0365620502435089
2011 -0,0808188804688618
2012 0,0605995773417065
2013 -0,102791464661846
2014 0,0608722375085284
2015 0,0208070554007828
2016 -0,074201761291237
2017 0,0294393337511769
2018 -0,0157637053069489
