Treated,Synthetic,Sample Mean
k98,8.585,8.596,8.207
k_p98,-4.683,-4.537,-4.707
GVA_Agr,0.134,0.167,0.124
GVA_Ind,0.192,0.222,0.268
GVA_Trade,0.238,0.209,0.22
GVA_Constr,0.089,0.051,0.067
GVA_FBS,0.104,0.15,0.154
h98_Trade,1.469,1.418,1.042
dwellings2000,12.196,12.148,11.825
urban,0.176,0.286,0.432
modern,0.109,0.089,0.088
av_age_ln,3.413,3.492,3.569
special.lnGDPpc_change.1998,0.021,0.023,0.022
special.lnGDPpc_change.2003,0.045,0.056,0.058
special.lnGDPpc_change.2006,0.006,0.013,0.065
