266
1997 0,00364325543788672
1998 -0,0012759716865165
1999 0,020558892484648
2000 -0,00375933652731797
2001 0,00811540100083549
2002 -0,0177455620716726
2003 0,00270573991857877
2004 -0,00497535549122172
2005 0,00352458520603361
2006 0,0074392560926384
2007 0,00398931420185339
2008 -0,0187461401734508
2009 0,00825417933136917
2010 -0,00431345794191074
2011 -0,00594972602140601
2012 -0,000677900889433879
2013 -0,0131796316609785
2014 -0,000752854964888583
2015 0,0052872373899171
2016 -0,00579140297733048
2017 -0,00537033243217756
2018 0,0119354689776926
