265
1997 0,0018024775988096
1998 4,69695408124859e-05
1999 0,00374375064225939
2000 -0,00681574267407626
2001 0,0174118680258781
2002 0,0251570372052636
2003 0,0125894429337551
2004 -0,0198486690842634
2005 -0,0155338598457682
2006 0,00109229094277649
2007 0,00344042901936124
2008 -0,0168326122035636
2009 0,011011637331726
2010 -0,00839732695743817
2011 -0,0141798352574749
2012 -0,0159076168920239
2013 0,0462826220526305
2014 0,00255055305035823
2015 0,00324610106184281
2016 0,0140278814087455
2017 -0,0220728892998815
2018 0,0441698328975891
