128
1997 -0,0359193798787779
1998 0,0227943354212784
1999 0,0240448964854415
2000 -0,0052917122947741
2001 0,0535611595330963
2002 0,0285196555718578
2003 -0,0330132359067947
2004 -0,0118239760018353
2005 0,0312920454757982
2006 0,00451980257173684
2007 0,0136629899105326
2008 -0,0391936275236603
2009 0,0383570211918003
2010 -0,0257690643295447
2011 0,0107785231956321
2012 0,00449483434394987
2013 -0,0417908707204038
2014 0,0358586014922664
2015 0,0318448436086911
2016 -0,000851544335309484
2017 0,0513496421646463
2018 0,00725708775804815
