Treated,Synthetic,Sample Mean
k98,8.664,8.64,8.207
k_p98,-4.815,-4.794,-4.706
GVA_Agr,0.124,0.129,0.124
GVA_Ind,0.329,0.31,0.267
GVA_Trade,0.231,0.233,0.22
GVA_Constr,0.062,0.061,0.068
GVA_FBS,0.123,0.144,0.154
h98_Trade,0.526,0.581,1.047
dwellings2000,12.444,12.391,11.824
urban,0.514,0.503,0.43
modern,0.024,0.04,0.088
av_age_ln,3.784,3.605,3.567
special.lnGDPpc_change.1998,-0.041,-0.044,0.022
special.lnGDPpc_change.2003,0.152,0.082,0.057
special.lnGDPpc_change.2006,0.167,0.15,0.064
