Treated,Synthetic,Sample Mean
k98,7.593,7.894,8.213
k_p98,-4.182,-4.383,-4.71
GVA_Agr,0.128,0.137,0.124
GVA_Ind,0.448,0.392,0.267
GVA_Trade,0.142,0.148,0.22
GVA_Constr,0.037,0.044,0.068
GVA_FBS,0.124,0.134,0.154
h98_Trade,1.975,1.425,1.039
dwellings2000,10.597,11.227,11.833
urban,0.1,0.264,0.433
modern,0.09,0.076,0.088
av_age_ln,3.512,3.587,3.568
special.lnGDPpc_change.1998,0.008,0.014,0.022
special.lnGDPpc_change.2003,0.028,0.054,0.058
special.lnGDPpc_change.2006,0.107,0.083,0.064
