Treated,Synthetic,Sample Mean
k98,6.727,6.821,8.217
k_p98,-5.809,-5.581,-4.701
GVA_Agr,0.143,0.147,0.124
GVA_Ind,0.25,0.277,0.268
GVA_Trade,0.209,0.185,0.22
GVA_Constr,0.041,0.045,0.068
GVA_FBS,0.176,0.187,0.154
h98_Trade,-0.28,-0.082,1.051
dwellings2000,11.691,11.581,11.828
urban,0.483,0.443,0.431
modern,0.061,0.069,0.088
av_age_ln,3.477,3.566,3.568
special.lnGDPpc_change.1998,0.162,0.138,0.021
special.lnGDPpc_change.2003,0.032,0.028,0.058
special.lnGDPpc_change.2006,0.026,0.038,0.064
