Treated,Synthetic,Sample Mean
k98,8.287,8.578,8.209
k_p98,-4.717,-4.675,-4.707
GVA_Agr,0.042,0.052,0.124
GVA_Ind,0.224,0.222,0.268
GVA_Trade,0.32,0.317,0.22
GVA_Constr,0.095,0.095,0.067
GVA_FBS,0.159,0.152,0.154
h98_Trade,1.617,1.447,1.041
dwellings2000,11.55,11.94,11.828
urban,0.429,0.433,0.431
modern,0.155,0.154,0.087
av_age_ln,3.544,3.473,3.568
special.lnGDPpc_change.1998,0.081,0.056,0.022
special.lnGDPpc_change.2003,0.039,0.037,0.058
special.lnGDPpc_change.2006,0.073,0.076,0.064
