Treated,Synthetic,Sample Mean
k98,8.215,8.717,8.209
k_p98,-4.902,-4.394,-4.706
GVA_Agr,0.021,0.035,0.124
GVA_Ind,0.309,0.282,0.267
GVA_Trade,0.288,0.283,0.22
GVA_Constr,0.073,0.075,0.068
GVA_FBS,0.155,0.153,0.154
h98_Trade,1.509,1.472,1.042
dwellings2000,11.88,11.918,11.827
urban,0.722,0.705,0.429
modern,0.033,0.082,0.088
av_age_ln,3.753,3.749,3.567
special.lnGDPpc_change.1998,0.031,0.028,0.022
special.lnGDPpc_change.2003,0.01,0.02,0.058
special.lnGDPpc_change.2006,0.046,0.051,0.064
