254
1997 0,0768734944070701
1998 0,000186485368425547
1999 0,00507870156957362
2000 0,000731541821474611
2001 -0,0282971237344093
2002 -0,0127345934443822
2003 -0,00114249792269773
2004 0,0143702313188625
2005 0,000427273198432263
2006 0,000560968347122756
2007 0,000384809452564902
2008 -0,0450734676144899
2009 -0,0607820316403816
2010 0,00785962159990873
2011 0,0203073987987405
2012 0,0184685231106981
2013 0,00462727338494431
2014 0,00500614351305555
2015 -0,00850301218541582
2016 0,0225370771143368
2017 0,0051799161167324
2018 -0,0597950261383206
