Treated,Synthetic,Sample Mean
k98,7.447,7.412,8.213
k_p98,-4.783,-4.57,-4.707
GVA_Agr,0.202,0.125,0.124
GVA_Ind,0.116,0.198,0.268
GVA_Trade,0.151,0.187,0.22
GVA_Constr,0.107,0.104,0.067
GVA_FBS,0.229,0.199,0.153
h98_Trade,1.975,1.947,1.039
dwellings2000,11.064,11.004,11.831
urban,0.16,0.223,0.432
modern,0.154,0.112,0.087
av_age_ln,3.376,3.49,3.569
special.lnGDPpc_change.1998,0.06,0.042,0.022
special.lnGDPpc_change.2003,0.078,0.058,0.057
special.lnGDPpc_change.2006,0.114,0.082,0.064
