122
1997 0,0112976314039441
1998 0,0134021570195668
1999 -0,0638857456210076
2000 0,0153378359420189
2001 0,0288290925510229
2002 -0,0119372488394256
2003 -0,00912350836459937
2004 -0,0259546374796538
2005 -0,0146660112656658
2006 -0,0245519187577182
2007 0,0378914393445625
2008 -0,0347618886489336
2009 0,0357368702780604
2010 -0,0599653026133757
2011 -0,0212708741715409
2012 -0,0181929494497785
2013 0,00556970394316255
2014 0,0366033775457036
2015 -0,0346276419070258
2016 -0,0427554054714553
2017 0,0322045499433922
2018 0,0268113207941988
