225
1997 0,007347827532626
1998 0,00306024515493526
1999 0,00312751608125744
2000 0,00792026236055073
2001 -0,0349797298714583
2002 -0,0142788125439321
2003 -0,033099771365187
2004 -0,0292813635092262
2005 0,0310560655016297
2006 -0,00700794469568952
2007 -0,0340512525941334
2008 0,00977870771036548
2009 -0,0185788632459162
2010 -0,00546873475879328
2011 0,00784503861926408
2012 -0,00910458970890096
2013 0,00137653983991379
2014 0,00786957496204257
2015 0,00798519841795566
2016 -0,0168158180178849
2017 0,00957506742804687
2018 0,0041117266118097
