Treated,Synthetic,Sample Mean
k98,8.942,8.432,8.206
k_p98,-4.121,-4.613,-4.71
GVA_Agr,0.026,0.055,0.124
GVA_Ind,0.264,0.21,0.268
GVA_Trade,0.376,0.308,0.219
GVA_Constr,0.05,0.085,0.068
GVA_FBS,0.18,0.15,0.154
h98_Trade,2.132,1.484,1.039
dwellings2000,11.484,11.735,11.829
urban,0.419,0.504,0.431
modern,0.19,0.167,0.087
av_age_ln,3.409,3.42,3.569
special.lnGDPpc_change.1998,0.091,0.052,0.022
special.lnGDPpc_change.2003,-0.058,0.035,0.058
special.lnGDPpc_change.2006,0.09,0.074,0.064
