Treated,Synthetic,Sample Mean
k98,9.514,9.547,8.203
k_p98,-3.635,-3.684,-4.712
GVA_Agr,0.104,0.078,0.124
GVA_Ind,0.382,0.338,0.267
GVA_Trade,0.174,0.222,0.22
GVA_Constr,0.068,0.074,0.068
GVA_FBS,0.117,0.123,0.154
h98_Trade,1.376,1.335,1.042
dwellings2000,12.022,12.144,11.826
urban,0.409,0.411,0.431
modern,0.119,0.115,0.088
av_age_ln,3.522,3.525,3.568
special.lnGDPpc_change.1998,-0.032,-0.023,0.022
special.lnGDPpc_change.2003,0.036,0.045,0.058
special.lnGDPpc_change.2006,0.045,0.047,0.064
