Treated,Synthetic,Sample Mean
k98,9.008,8.884,8.205
k_p98,-4.515,-4.257,-4.708
GVA_Agr,0.062,0.074,0.124
GVA_Ind,0.36,0.332,0.267
GVA_Trade,0.158,0.187,0.22
GVA_Constr,0.075,0.064,0.068
GVA_FBS,0.145,0.142,0.154
h98_Trade,1.363,1.316,1.043
dwellings2000,12.506,12.136,11.823
urban,0.335,0.369,0.431
modern,0.054,0.064,0.088
av_age_ln,3.602,3.581,3.568
special.lnGDPpc_change.1998,0.032,0.039,0.022
special.lnGDPpc_change.2003,0.057,0.057,0.058
special.lnGDPpc_change.2006,0.007,0.02,0.065
