244
1997 0,0252402164720438
1998 -0,00128850855428253
1999 -0,0109062638124707
2000 0,01115451919206
2001 -0,0414870301405019
2002 -0,00874674770542295
2003 0,0242690079750722
2004 -0,010636583446719
2005 -0,000358558440825406
2006 -0,00193577096058661
2007 -0,00638286178142262
2008 -0,00340527409737625
2009 0,0306998682822131
2010 -0,00791521063215685
2011 0,00988605350222042
2012 0,00123606083262994
2013 0,0149731149475358
2014 -0,0156052708124908
2015 -0,00882374355286023
2016 0,00132442650900541
2017 -0,0255024884037483
2018 -0,0197694067854048
