Treated,Synthetic,Sample Mean
k98,9.05,8.821,8.205
k_p98,-4.483,-4.39,-4.708
GVA_Agr,0.02,0.02,0.124
GVA_Ind,0.255,0.231,0.268
GVA_Trade,0.33,0.326,0.22
GVA_Constr,0.102,0.092,0.067
GVA_FBS,0.135,0.139,0.154
h98_Trade,1.245,1.362,1.043
dwellings2000,12.349,12.08,11.824
urban,0.794,0.756,0.429
modern,0.136,0.132,0.087
av_age_ln,3.557,3.557,3.568
special.lnGDPpc_change.1998,0.019,0.033,0.022
special.lnGDPpc_change.2003,0.022,0.021,0.058
special.lnGDPpc_change.2006,0.07,0.065,0.064
