147
1997 -0,0440532483570597
1998 0,0815204938182613
1999 0,0243435711631331
2000 -0,0456251871157394
2001 -0,0527318727386747
2002 0,0128479302683527
2003 0,0831934368305646
2004 0,013912017102384
2005 -0,0208498676501467
2006 0,078005151876411
2007 -0,0778818256387322
2008 -0,00950909772477736
2009 -0,0723122848088474
2010 0,0777329513377621
2011 -0,0322298929363447
2012 0,0207184958159391
2013 -0,0449044927412676
2014 -0,0435038501357434
2015 0,0716840621580542
2016 -0,131858041855701
2017 0,0257498417588784
2018 0,0325564993052485
