174
1997 0,0126992316993768
1998 0,00261802914003454
1999 -0,000506955164996773
2000 0,0279223873738583
2001 0,0328876326804293
2002 0,0315817395983814
2003 -0,000252739118436762
2004 -0,0507373691443106
2005 -0,00706487401275141
2006 -0,00187810017804738
2007 -0,00544680670487915
2008 0,0434765049177138
2009 0,00443831882113321
2010 -0,00438894679691594
2011 -0,0113840850444216
2012 0,0052598220067586
2013 -0,00296337300417628
2014 0,00775792021019535
2015 4,57750849829769e-06
2016 0,00896870587799548
2017 0,0208301494012166
2018 0,056560247371446
