Treated,Synthetic,Sample Mean
k98,8.694,8.698,8.207
k_p98,-4.616,-4.628,-4.707
GVA_Agr,0.114,0.079,0.124
GVA_Ind,0.346,0.331,0.267
GVA_Trade,0.25,0.248,0.22
GVA_Constr,0.063,0.094,0.068
GVA_FBS,0.131,0.131,0.154
h98_Trade,0.595,0.821,1.046
dwellings2000,12.285,12.276,11.824
urban,0.635,0.639,0.43
modern,0.032,0.035,0.088
av_age_ln,3.606,3.605,3.568
special.lnGDPpc_change.1998,-0.08,-0.077,0.023
special.lnGDPpc_change.2003,0.038,0.061,0.058
special.lnGDPpc_change.2006,0.095,0.098,0.064
