142
1997 -0,0929955630407925
1998 0,0011002306620376
1999 0,0198489246335809
2000 -0,076894767977404
2001 -0,00471184463996067
2002 0,0307648601569426
2003 0,00828272719343809
2004 0,00537385013526692
2005 -0,0681873746546431
2006 -0,0408992054062997
2007 0,0702076596340064
2008 -0,0329329458052335
2009 -0,00373563980750923
2010 -0,0481774723537093
2011 0,0563788424420373
2012 -0,0187076031795467
2013 0,0174576332109683
2014 -0,024427348122157
2015 -0,019922300755666
2016 -0,0507473224087523
2017 -0,00631932215571197
2018 0,035759459763443
