Treated,Synthetic,Sample Mean
k98,7.724,8.233,8.212
k_p98,-4.818,-4.629,-4.706
GVA_Agr,0.095,0.077,0.124
GVA_Ind,0.295,0.27,0.267
GVA_Trade,0.237,0.27,0.22
GVA_Constr,0.062,0.071,0.068
GVA_FBS,0.131,0.156,0.154
h98_Trade,1.707,1.646,1.041
dwellings2000,11.229,11.653,11.83
urban,0.454,0.434,0.431
modern,0.138,0.138,0.087
av_age_ln,3.363,3.386,3.569
special.lnGDPpc_change.1998,0.034,0.035,0.022
special.lnGDPpc_change.2003,0.022,0.03,0.058
special.lnGDPpc_change.2006,0.022,0.028,0.064
