208
1997 -0,00682015607826401
1998 -0,00167271189788393
1999 -0,0159008983971091
2000 0,0252013291284833
2001 -0,013915406470472
2002 -0,022971851612068
2003 -0,00565576316284369
2004 0,00484874873985772
2005 0,0214422481752643
2006 -0,0108001895119259
2007 -0,00167376480961702
2008 0,0156154527817599
2009 0,00280098005739265
2010 -0,0362835669663215
2011 0,011558766979304
2012 -0,0113294656892881
2013 -0,00270064611154055
2014 0,0362970148621256
2015 -0,0121274608295118
2016 -0,0252761989171031
2017 0,00375048026920077
2018 0,0222954245212945
