Treated,Synthetic,Sample Mean
k98,7.994,7.988,8.21
k_p98,-4.876,-4.971,-4.706
GVA_Agr,0.157,0.193,0.124
GVA_Ind,0.464,0.31,0.267
GVA_Trade,0.157,0.191,0.22
GVA_Constr,0.075,0.074,0.068
GVA_FBS,0.065,0.11,0.154
h98_Trade,0.454,0.519,1.047
dwellings2000,11.883,11.925,11.827
urban,0.305,0.473,0.431
modern,0.087,0.048,0.088
av_age_ln,3.518,3.581,3.568
special.lnGDPpc_change.1998,-0.171,-0.121,0.023
special.lnGDPpc_change.2003,0.091,0.091,0.057
special.lnGDPpc_change.2006,0.123,0.121,0.064
