249
1997 0,0084106772830697
1998 0,00653370463586316
1999 0,00211379094770275
2000 0,0378931248062367
2001 -0,00837967332203415
2002 -0,0181203328419873
2003 -0,00166894966927103
2004 -0,0137445730418309
2005 -0,00917741058349576
2006 -0,00115986148082042
2007 0,0118787857415762
2008 -0,0125582182623407
2009 0,0322860773948595
2010 -0,00587804287403858
2011 0,00154931796009918
2012 -0,00253264280781611
2013 -0,0106772515522256
2014 0,00909526843886062
2015 1,61326072823098e-05
2016 0,0268273905756605
2017 -0,0221210671251862
2018 0,0101208160968315
