158
1997 -0,0177231938124479
1998 -0,00081786868625932
1999 -0,0202799835651725
2000 0,0171240729610075
2001 0,00244103310976382
2002 0,00620817372750253
2003 0,000299874461901106
2004 -0,001780574114241
2005 -0,0314856127681808
2006 0,0144849798763296
2007 0,00942028827180796
2008 -0,0361273288800887
2009 -0,025786151131031
2010 0,00513656611134286
2011 0,012498243481029
2012 -0,0675716329726797
2013 0,00269598517758962
2014 0,00807979195078461
2015 -0,00135150115836608
2016 -0,00538963779762885
2017 0,0100905943433152
2018 0,011116533527984
