250
1997 -0,000644474267367558
1998 0,0159036473656079
1999 0,00673514490134625
2000 -0,0314540557255887
2001 -0,00751329796911209
2002 0,0354019548314844
2003 0,0228981932372185
2004 0,00155888796690914
2005 -0,043335093578666
2006 0,0122031355538569
2007 0,0321614545890911
2008 -0,0356255437552277
2009 0,0225032449023905
2010 -0,0101609820596769
2011 -0,0182337606043942
2012 -0,00583889228040823
2013 -0,00318525895783967
2014 0,0352764963982101
2015 -0,0237720499307031
2016 -0,00854473751936521
2017 -0,023608599197204
2018 -0,020877878050096
