197
1997 0,00933014871514443
1998 -0,00079323294406973
1999 0,00845112386145136
2000 7,22089207968769e-05
2001 0,0523868620460873
2002 0,0230202393527134
2003 -0,00194560800827417
2004 -0,0197475469662842
2005 0,00333147782910471
2006 -1,37640569929723e-05
2007 0,0373573745728484
2008 -0,0112071248596465
2009 0,00456709493429196
2010 0,0112366300803729
2011 -0,0308213226307291
2012 -0,0104880652058806
2013 0,0544015694884766
2014 -0,0181153972560313
2015 0,011353502447058
2016 0,015148885830788
2017 0,00200049412964617
2018 0,0280149907310872
