Treated,Synthetic,Sample Mean
k98,7.696,7.687,8.212
k_p98,-5.059,-5.061,-4.705
GVA_Agr,0.151,0.154,0.124
GVA_Ind,0.3,0.301,0.267
GVA_Trade,0.143,0.169,0.22
GVA_Constr,0.045,0.048,0.068
GVA_FBS,0.16,0.162,0.154
h98_Trade,0.722,0.014,1.046
dwellings2000,11.755,11.753,11.827
urban,0.38,0.436,0.431
modern,0.082,0.082,0.088
av_age_ln,3.419,3.422,3.569
special.lnGDPpc_change.1998,0.149,0.148,0.022
special.lnGDPpc_change.2003,0.138,0.129,0.057
special.lnGDPpc_change.2006,-0.034,0.007,0.065
