130
1997 0,0493764305828691
1998 0,00532502012340874
1999 -0,0978164988642897
2000 0,0246778345859844
2001 0,112561554047869
2002 0,0429868831542169
2003 -0,0113570861282614
2004 -0,0802163659330747
2005 0,0458761871657338
2006 -0,0227161186052829
2007 -0,00814975948690976
2008 -0,0260123957873675
2009 -0,0372127886148088
2010 0,0817954921852026
2011 0,0110874772956548
2012 0,0889468086887577
2013 0,000939410073312531
2014 0,0128576488955926
2015 -0,091564314654407
2016 0,00949687212893523
2017 -0,0373831923786544
2018 0,00745132090817084
