229
1997 0,0109802516477938
1998 -0,000908693116397116
1999 -0,00630166098921613
2000 -0,039266853261876
2001 -0,00809594126169202
2002 -0,00244564972715966
2003 -0,00170496857581337
2004 0,0185070637099011
2005 -0,00210182200880338
2006 0,000748302955419236
2007 0,00273981060656635
2008 0,00602029528803963
2009 0,0293606122567382
2010 -0,00194400304055312
2011 -0,0432954570680437
2012 0,0267695544623617
2013 -0,0247351351884256
2014 0,00956054525784988
2015 -0,00296332410563685
2016 0,0095099033158945
2017 -0,0249670491740473
2018 -0,0188083399661582
