210
1997 -0,0136975722148699
1998 -0,00033171056936257
1999 -0,0167399625582461
2000 -0,0472294028816815
2001 -0,0611143892410152
2002 0,0437928485278621
2003 -0,000743251023276527
2004 -0,0191475193194646
2005 0,0147772728118783
2006 -0,0108996690196034
2007 0,00972555278943476
2008 -0,00684811255101344
2009 0,00497439137251769
2010 0,0168544872354128
2011 0,00783083953838411
2012 -0,0129688844539159
2013 -0,0180575943285273
2014 -0,00556339626002761
2015 0,0261537193861019
2016 0,00901030894703969
2017 0,00491205426174841
2018 -0,0297358567067482
