Treated,Synthetic,Sample Mean
k98,8.687,8.51,8.207
k_p98,-4.489,-4.454,-4.708
GVA_Agr,0.022,0.042,0.124
GVA_Ind,0.371,0.335,0.267
GVA_Trade,0.25,0.25,0.22
GVA_Constr,0.064,0.07,0.068
GVA_FBS,0.133,0.139,0.154
h98_Trade,1.342,1.395,1.043
dwellings2000,11.631,11.64,11.828
urban,0.322,0.38,0.431
modern,0.124,0.123,0.088
av_age_ln,3.48,3.478,3.568
special.lnGDPpc_change.1998,0.035,0.035,0.022
special.lnGDPpc_change.2003,0.051,0.052,0.058
special.lnGDPpc_change.2006,0.051,0.062,0.064
