Treated,Synthetic,Sample Mean
k98,11.322,10.674,8.194
k_p98,-2.665,-3.35,-4.717
GVA_Agr,0.003,0.03,0.125
GVA_Ind,0.139,0.331,0.268
GVA_Trade,0.355,0.257,0.219
GVA_Constr,0.067,0.067,0.068
GVA_FBS,0.278,0.189,0.153
h98_Trade,1.885,1.443,1.04
dwellings2000,13.062,13.001,11.821
urban,0.882,0.541,0.429
modern,0.086,0.117,0.088
av_age_ln,3.741,3.615,3.567
special.lnGDPpc_change.1998,0.022,0.032,0.022
special.lnGDPpc_change.2003,0.066,0.024,0.057
special.lnGDPpc_change.2006,0.043,0.068,0.064
