222
1997 0,00941980764189156
1998 0,00308844641175893
1999 -0,0255762330554067
2000 -0,011565220681335
2001 0,00656384101953535
2002 -0,0293047102981981
2003 -0,0254373873877885
2004 0,0199062216627684
2005 0,00881027867416483
2006 -0,00399404612153351
2007 -0,00135751408144854
2008 0,0179593070982091
2009 0,0343206159358014
2010 -0,0108730428368548
2011 0,0180436923024013
2012 0,0157820314099745
2013 0,000577733648728616
2014 0,0151890622904595
2015 0,0490983115100729
2016 -0,0137315429373336
2017 -0,00220411229624495
2018 -0,00298714255758224
