Treated,Synthetic,Sample Mean
k98,7.901,7.898,8.211
k_p98,-4.989,-4.935,-4.706
GVA_Agr,0.053,0.063,0.124
GVA_Ind,0.183,0.283,0.268
GVA_Trade,0.322,0.24,0.22
GVA_Constr,0.06,0.07,0.068
GVA_FBS,0.145,0.158,0.154
h98_Trade,1.414,1.395,1.042
dwellings2000,11.495,11.525,11.829
urban,0.369,0.373,0.431
modern,0.11,0.093,0.088
av_age_ln,3.54,3.535,3.568
special.lnGDPpc_change.1998,0.027,0.029,0.022
special.lnGDPpc_change.2003,0.02,0.035,0.058
special.lnGDPpc_change.2006,0.055,0.054,0.064
