Treated,Synthetic,Sample Mean
k98,7.224,7.549,8.214
k_p98,-4.472,-4.485,-4.708
GVA_Agr,0.136,0.149,0.124
GVA_Ind,0.31,0.307,0.267
GVA_Trade,0.151,0.158,0.22
GVA_Constr,0.063,0.065,0.068
GVA_FBS,0.191,0.164,0.154
h98_Trade,1.975,1.941,1.039
dwellings2000,10.473,10.847,11.834
urban,0.093,0.167,0.433
modern,0.103,0.119,0.088
av_age_ln,3.414,3.444,3.569
special.lnGDPpc_change.1998,0.027,0.03,0.022
special.lnGDPpc_change.2003,0.018,0.046,0.058
special.lnGDPpc_change.2006,0.091,0.093,0.064
