Treated,Synthetic,Sample Mean
k98,8.413,8.276,8.208
k_p98,-4.949,-4.864,-4.706
GVA_Agr,0.076,0.078,0.124
GVA_Ind,0.178,0.198,0.268
GVA_Trade,0.326,0.273,0.22
GVA_Constr,0.095,0.093,0.067
GVA_FBS,0.173,0.174,0.154
h98_Trade,1.342,1.398,1.043
dwellings2000,11.946,11.863,11.826
urban,0.16,0.373,0.432
modern,0.142,0.139,0.087
av_age_ln,3.47,3.458,3.568
special.lnGDPpc_change.1998,0.046,0.044,0.022
special.lnGDPpc_change.2003,0.051,0.052,0.058
special.lnGDPpc_change.2006,0.087,0.082,0.064
