171
1997 0,0238304015695411
1998 0,00186773840479686
1999 -0,0193489277430271
2000 -0,00249936665092652
2001 0,0200904459928056
2002 0,0111209696083368
2003 0,0142125614413523
2004 0,0172382054602165
2005 0,0114515151330312
2006 0,010145952285698
2007 -0,0063929890115698
2008 0,0175929811793889
2009 0,00569683661459788
2010 0,0540415139107516
2011 -0,00944196543763121
2012 -0,0163462148496391
2013 -0,0329540050086633
2014 -0,0287417829978042
2015 -0,0114014124573531
2016 0,00600843840270339
2017 -0,00255782532615755
2018 -0,00374095504826227
