286
1997 0,0515895893667948
1998 -0,0241282562562724
1999 -0,0543364177852381
2000 -0,0104767113997211
2001 -0,0429698239635616
2002 0,0464860303590645
2003 -0,0376071917409048
2004 0,0638840509270922
2005 -0,0458101428664943
2006 -0,0982615293371066
2007 0,0904962881167638
2008 -0,00110424634287283
2009 0,0119176105190395
2010 -0,0307571288888051
2011 0,0240836605568283
2012 -0,0324545320402225
2013 0,013122579262373
2014 -0,0133772066823836
2015 0,0439640823068261
2016 0,0324884759219252
2017 0,00136261244349006
2018 0,0265581197133817
