Treated,Synthetic,Sample Mean
k98,10.434,9.07,8.198
k_p98,-4.02,-4.319,-4.71
GVA_Agr,0.007,0.028,0.125
GVA_Ind,0.173,0.287,0.268
GVA_Trade,0.277,0.276,0.22
GVA_Constr,0.036,0.067,0.068
GVA_FBS,0.287,0.175,0.153
h98_Trade,1.772,1.554,1.04
dwellings2000,13.591,12.255,11.818
urban,0.815,0.726,0.429
modern,0.05,0.054,0.088
av_age_ln,3.827,3.819,3.567
special.lnGDPpc_change.1998,0.034,0.04,0.022
special.lnGDPpc_change.2003,0.034,0.038,0.058
special.lnGDPpc_change.2006,0.06,0.058,0.064
