122
1997 0,0132311528850927
1998 0,00908812553085941
1999 -0,063946398772644
2000 0,00821750405000835
2001 0,0289100082314769
2002 -0,0135687262703848
2003 -0,0100129145881467
2004 -0,0260908895218148
2005 -0,0145569469912141
2006 -0,0259734151995066
2007 0,0354091418155914
2008 -0,0366837897150335
2009 0,036703495693407
2010 -0,0598308587477095
2011 -0,0199929266161362
2012 -0,0187305036188676
2013 -0,000197293328355365
2014 0,040021872073817
2015 -0,0390275835627721
2016 -0,0434439158082688
2017 0,0317287421536259
2018 0,028472947306533
