206
1997 0,0268608395904915
1998 0,00281622179819654
1999 -0,00217073457032007
2000 -0,00149993859125334
2001 0,0583826984113722
2002 -0,0040020220886574
2003 -0,000963050011681774
2004 -0,0222631702893287
2005 0,00560694087824759
2006 0,00482048756447055
2007 -0,00908218152885243
2008 0,0243797007505457
2009 0,000487892471690553
2010 0,0101489816553707
2011 0,0450855663593565
2012 -0,00490392073136419
2013 0,00989229449223653
2014 0,00410056623644919
2015 0,0348578614949806
2016 0,0232101231271769
2017 0,00164338067651258
2018 -0,000326848565398268
