Treated,Synthetic,Sample Mean
k98,6.783,6.694,8.217
k_p98,-5.567,-5.499,-4.703
GVA_Agr,0.371,0.397,0.123
GVA_Ind,0.143,0.141,0.268
GVA_Trade,0.19,0.115,0.22
GVA_Constr,0.021,0.037,0.068
GVA_FBS,0.122,0.157,0.154
h98_Trade,-0.074,-0.01,1.05
dwellings2000,11.369,11.253,11.829
urban,0.357,0.393,0.431
modern,0.07,0.058,0.088
av_age_ln,3.471,3.506,3.568
special.lnGDPpc_change.1998,0.302,0.293,0.021
special.lnGDPpc_change.2003,0.01,0.04,0.058
special.lnGDPpc_change.2006,-0.029,0.005,0.065
