252
1997 0,0263347415330378
1998 0,000557312740257901
1999 -0,0181996844695363
2000 -0,000840303617775087
2001 0,0117202101033848
2002 0,00843207492561125
2003 0,000532234077410196
2004 0,00648067785963458
2005 0,0262958469372294
2006 0,000474191249624306
2007 0,011105010508891
2008 -0,00270316077448853
2009 -0,0129206982938273
2010 0,0147088973356241
2011 -0,00172830004603516
2012 0,00978845318501392
2013 -0,00455859179310294
2014 0,0168262811183616
2015 0,02336962496493
2016 -0,00185075686935584
2017 -0,0236649111888581
2018 -0,0188383664679369
