Treated,Synthetic,Sample Mean
k98,8.368,8.18,8.209
k_p98,-4.295,-4.347,-4.709
GVA_Agr,0.061,0.087,0.124
GVA_Ind,0.376,0.303,0.267
GVA_Trade,0.171,0.21,0.22
GVA_Constr,0.043,0.053,0.068
GVA_FBS,0.172,0.17,0.154
h98_Trade,1.343,1.374,1.043
dwellings2000,11.678,11.58,11.828
urban,0.434,0.338,0.431
modern,0.045,0.088,0.088
av_age_ln,3.576,3.534,3.568
special.lnGDPpc_change.1998,0.015,0.022,0.022
special.lnGDPpc_change.2003,0.179,0.137,0.057
special.lnGDPpc_change.2006,-0.06,0.021,0.065
