Treated,Synthetic,Sample Mean
k98,7.637,7.925,8.212
k_p98,-5.12,-4.856,-4.705
GVA_Agr,0.205,0.158,0.124
GVA_Ind,0.335,0.326,0.267
GVA_Trade,0.223,0.214,0.22
GVA_Constr,0.031,0.056,0.068
GVA_FBS,0.106,0.129,0.154
h98_Trade,0.595,0.806,1.046
dwellings2000,11.732,11.685,11.827
urban,0.311,0.345,0.431
modern,0.055,0.061,0.088
av_age_ln,3.634,3.627,3.568
special.lnGDPpc_change.1998,-0.103,-0.089,0.023
special.lnGDPpc_change.2003,0.048,0.055,0.058
special.lnGDPpc_change.2006,0.214,0.178,0.063
