283
1997 0,0112377761994252
1998 -0,010423845635961
1999 0,0976221199870307
2000 -0,0675701912352135
2001 0,00598883715939171
2002 0,0243524876715551
2003 0,00359460450328569
2004 -0,0391202889212288
2005 0,0950889999618418
2006 0,00648760561797837
2007 0,00543929223686473
2008 -0,0203798296987574
2009 0,0312140272230704
2010 -0,0215359494768279
2011 -0,0169473615843844
2012 0,0237972639330155
2013 0,0523311533141292
2014 0,0343119775135226
2015 -0,00220035125128835
2016 -0,0240817290237477
2017 -0,0077475587790411
2018 -0,0247353988892265
