Treated,Synthetic,Sample Mean
k98,7.577,7.698,8.213
k_p98,-5.193,-5.2,-4.705
GVA_Agr,0.242,0.193,0.123
GVA_Ind,0.212,0.276,0.268
GVA_Trade,0.236,0.196,0.22
GVA_Constr,0.055,0.063,0.068
GVA_FBS,0.119,0.126,0.154
h98_Trade,0.526,0.662,1.047
dwellings2000,11.76,11.874,11.827
urban,0.429,0.419,0.431
modern,0.018,0.047,0.088
av_age_ln,3.788,3.735,3.567
special.lnGDPpc_change.1998,-0.08,-0.079,0.023
special.lnGDPpc_change.2003,0.155,0.142,0.057
special.lnGDPpc_change.2006,0.127,0.15,0.064
