211
1997 0,0165762572602511
1998 -3,67852311805583e-09
1999 -0,0102073436285193
2000 -0,00419949753917551
2001 0,0445781786252748
2002 -0,0268122198171189
2003 -1,07553114601922e-07
2004 -0,00434826930940818
2005 -0,00766220575741634
2006 -1,94657621339564e-07
2007 0,0363814728095904
2008 -0,0657589334579727
2009 -0,00348307541419917
2010 -0,024685160701783
2011 -0,00820347730527433
2012 0,0183507888574135
2013 0,0287703306359834
2014 0,00765200820471091
2015 0,00835183794602108
2016 0,0300688432705671
2017 -0,0133856522092468
2018 -0,0312374082458859
