145
1997 -0,0248197016915241
1998 0,0031538142153236
1999 -0,0680264088742637
2000 0,0268279072528125
2001 0,0230920209755978
2002 0,00652926051829387
2003 0,0102945455218113
2004 0,0187744542580458
2005 0,0105678103370423
2006 -0,00068688759269429
2007 0,0116146821894152
2008 -0,0803238270121323
2009 0,0573168383602643
2010 0,0053981399209188
2011 0,0323088238787868
2012 -0,0301855357620441
2013 -0,010806941260878
2014 -0,093479290073796
2015 0,0921445460063489
2016 -0,0336076745942419
2017 0,00327618311118578
2018 0,0571904265017169
