239
1997 0,0117488561345143
1998 -1,33476810039099e-05
1999 0,0248230773210855
2000 -0,00377322072173962
2001 0,00332946559077002
2002 -0,00924306633907938
2003 -3,27172574028645e-05
2004 -0,000503909851518589
2005 -0,00976696543322877
2006 3,17432260979467e-06
2007 -0,00380663588312448
2008 0,0119696535616843
2009 0,0155353522519893
2010 -0,0226701410443415
2011 0,00766043901586353
2012 0,0330904654476947
2013 0,0225360121892278
2014 -0,0133370755058073
2015 0,0123127774822609
2016 0,0125822507819581
2017 -0,00976315822190074
2018 -0,0145406196636671
