Treated,Synthetic,Sample Mean
k98,6.735,7.296,8.217
k_p98,-4.672,-4.523,-4.707
GVA_Agr,0.163,0.122,0.124
GVA_Ind,0.207,0.209,0.268
GVA_Trade,0.123,0.188,0.221
GVA_Constr,0.056,0.059,0.068
GVA_FBS,0.183,0.228,0.154
h98_Trade,1.975,1.942,1.039
dwellings2000,10.303,11.044,11.835
urban,0.119,0.248,0.432
modern,0.129,0.123,0.088
av_age_ln,3.495,3.476,3.568
special.lnGDPpc_change.1998,0.016,0.018,0.022
special.lnGDPpc_change.2003,0.107,0.106,0.057
special.lnGDPpc_change.2006,-0.003,0.037,0.065
