140
1997 -0,111180751642731
1998 0,0174880721548526
1999 0,00677461200708478
2000 -0,09244195378377
2001 0,148487116280933
2002 0,0201289176442928
2003 0,00233735596736921
2004 -0,0227672834726984
2005 0,0328237509268538
2006 0,00816623440431782
2007 0,0835732022077956
2008 0,00121020473784039
2009 0,0570641339472843
2010 0,0152033133032544
2011 -0,0560179168909301
2012 -0,0412839579998416
2013 0,0134646001455514
2014 -0,00989599360294066
2015 -0,0132475218649399
2016 0,0589763478390813
2017 -0,0066401540528544
2018 -0,0128516126756428
