Treated,Synthetic,Sample Mean
k98,5.941,6.085,8.221
k_p98,-6.246,-6.062,-4.699
GVA_Agr,0.207,0.189,0.124
GVA_Ind,0.107,0.133,0.268
GVA_Trade,0.118,0.175,0.221
GVA_Constr,0.016,0.023,0.068
GVA_FBS,0.35,0.294,0.153
h98_Trade,-0.273,-0.256,1.051
dwellings2000,11.403,11.303,11.829
urban,0.238,0.323,0.432
modern,0.035,0.043,0.088
av_age_ln,3.656,3.637,3.567
special.lnGDPpc_change.1998,0.183,0.163,0.021
special.lnGDPpc_change.2003,0.009,0.001,0.058
special.lnGDPpc_change.2006,-0.006,-0.012,0.065
